지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa)
108,서울,2020-08-02 03:00,24.1,.1,1.7,250,97,998.7
108,서울,2020-08-02 04:00,24.1,.1,.8,270,97,998.6
108,서울,2020-08-02 05:00,24.1,.2,.3,0,98,998.4
108,서울,2020-08-02 06:00,24.2,.9,.1,0,98,998.8
108,서울,2020-08-02 07:00,24.4,.2,.6,200,98,998.7
108,서울,2020-08-02 08:00,24.6,.7,0,0,98,999.1
108,서울,2020-08-02 09:00,24.9,.7,1.1,180,98,999
108,서울,2020-08-02 10:00,25.2,.5,.8,180,98,999.1
108,서울,2020-08-02 11:00,25.4,1.3,.4,0,98,998.9
108,서울,2020-08-02 12:00,25.6,5.5,1,200,97,998.5
108,서울,2020-08-02 13:00,25.9,.5,3.9,200,97,997.7
108,서울,2020-08-02 14:00,25.8,2.9,3.7,200,97,997.5
108,서울,2020-08-02 15:00,26.3,0,5,200,95,997.2
108,서울,2020-08-02 16:00,24.2,12.2,3.5,250,93,997.6
108,서울,2020-08-02 17:00,23.7,3.2,2.9,180,96,998.2
108,서울,2020-08-02 18:00,23.7,.9,2.3,140,96,997.4
108,서울,2020-08-02 19:00,23.6,.1,1.9,110,95,996.7
108,서울,2020-08-02 20:00,23.7,.1,1.5,110,97,996.3
108,서울,2020-08-02 21:00,24.6,0,3.8,180,98,995.9
108,서울,2020-08-02 22:00,25.3,0,4.4,180,95,996.6
108,서울,2020-08-02 23:00,25.9,0,6.5,180,92,996.5
108,서울,2020-08-03 00:00,26.1,0,5.3,200,91,996.5
108,서울,2020-08-03 01:00,26.1,0,5.9,180,90,996.1
108,서울,2020-08-03 02:00,25.9,.9,4.6,230,92,996.6
108,서울,2020-08-03 03:00,25.3,8.9,4.2,200,97,996.7
108,서울,2020-08-03 04:00,25.1,1.7,4.2,200,97,996.7
108,서울,2020-08-03 05:00,25,8,3.5,250,97,996.6
108,서울,2020-08-03 06:00,24.8,19.8,4.1,200,99,996.8
108,서울,2020-08-03 07:00,24.8,.3,3.7,230,98,997
108,서울,2020-08-03 08:00,25,1.7,3.7,230,98,997.4
108,서울,2020-08-03 09:00,24.9,15.3,4.2,230,98,997.4
108,서울,2020-08-03 10:00,25.1,16.3,3.3,250,99,998.3
108,서울,2020-08-03 11:00,25,.8,3.2,230,98,998.5
108,서울,2020-08-03 12:00,25,.2,3.3,200,97,998.6
108,서울,2020-08-03 13:00,25.1,.2,2.2,200,97,999.1
108,서울,2020-08-03 14:00,25.3,.5,2.5,180,96,998.4
108,서울,2020-08-03 15:00,25.6,0,2.3,180,93,999.4
108,서울,2020-08-03 16:00,25.4,0,2.6,160,92,999.4
108,서울,2020-08-03 17:00,25.6,0,2.1,140,92,998.8
108,서울,2020-08-03 18:00,25.5,,2.8,160,91,999
108,서울,2020-08-03 19:00,24.5,6.2,2,160,94,998.6
108,서울,2020-08-03 20:00,24,21.6,1.4,140,97,999
108,서울,2020-08-03 21:00,24.1,0,2,140,97,999.2
108,서울,2020-08-03 22:00,24.2,0,.6,140,97,999.4
108,서울,2020-08-03 23:00,24.5,,2.1,200,97,999.9
108,서울,2020-08-04 00:00,25,.2,2.2,230,98,1000.3
108,서울,2020-08-04 01:00,25.2,0,2.8,200,98,999.4
108,서울,2020-08-04 02:00,25.5,,2.3,200,97,999.4
108,서울,2020-08-04 03:00,25.7,,3.2,200,96,999.5
108,서울,2020-08-04 04:00,25.8,0,2.9,200,95,999.5
108,서울,2020-08-04 05:00,25.9,0,3.7,200,94,999.6
108,서울,2020-08-04 06:00,25.9,0,4.2,200,94,999.7
108,서울,2020-08-04 07:00,26,0,4.3,200,93,999.4
108,서울,2020-08-04 08:00,25.9,1.8,5,180,95,1000
108,서울,2020-08-04 09:00,26.1,0,4.2,200,94,1000.6
108,서울,2020-08-04 10:00,26.1,.2,3.4,230,94,1000.6
108,서울,2020-08-04 11:00,26.7,0,4.8,200,92,1001
108,서울,2020-08-04 12:00,27.3,0,3.6,200,90,1000.9
108,서울,2020-08-04 13:00,27.7,,4.6,230,87,1001
108,서울,2020-08-04 14:00,28.5,,5.3,200,83,1000.7
108,서울,2020-08-04 15:00,29.3,,4.1,200,79,1000.5
108,서울,2020-08-04 16:00,29.1,0,3.6,200,79,1000.5
108,서울,2020-08-04 17:00,28.1,.5,3.9,250,84,1000.8
108,서울,2020-08-04 18:00,27.9,0,3.6,200,85,1000.7
108,서울,2020-08-04 19:00,27.9,,2.9,230,83,1000.8
108,서울,2020-08-04 20:00,27.7,,2.1,230,83,1001.5
108,서울,2020-08-04 21:00,27.5,,2.6,230,83,1002.3
108,서울,2020-08-04 22:00,27,.2,2.5,250,87,1002.8
108,서울,2020-08-04 23:00,26.1,1.2,2.8,250,93,1002.8
108,서울,2020-08-05 00:00,26,0,2.4,250,93,1003
108,서울,2020-08-05 01:00,26,,1.8,250,93,1002.5
108,서울,2020-08-05 02:00,26.1,,1.2,230,93,1002.3
108,서울,2020-08-05 03:00,26.1,,1,160,92,1002
108,서울,2020-08-05 04:00,26,,.6,90,93,1001.9
108,서울,2020-08-05 05:00,25.9,,1.4,20,93,1001.6
108,서울,2020-08-05 06:00,26.2,0,1.3,160,91,1001.6
108,서울,2020-08-05 07:00,26.3,0,2.4,180,91,1001.5
108,서울,2020-08-05 08:00,26,1.7,2.7,180,92,1002.1
108,서울,2020-08-05 09:00,26,.3,2.2,180,93,1002.2
108,서울,2020-08-05 10:00,26.1,.2,2.7,200,93,1002.4
108,서울,2020-08-05 11:00,26.1,.8,1.9,200,93,1002.5
108,서울,2020-08-05 12:00,26.6,.2,2,200,92,1002.4
108,서울,2020-08-05 13:00,27.1,.3,1.2,230,92,1002.2
108,서울,2020-08-05 14:00,27.7,0,1.4,110,91,1001.5
108,서울,2020-08-05 15:00,28.4,0,2,160,88,1000.7
108,서울,2020-08-05 16:00,28.7,,3.8,140,84,1000.4
108,서울,2020-08-05 17:00,28,0,3.9,180,83,1000.6
108,서울,2020-08-05 18:00,27.2,2,1.5,50,90,1000.4
108,서울,2020-08-05 19:00,27,.3,2.8,50,92,1000
108,서울,2020-08-05 20:00,26.5,.3,1.8,50,94,999.8
108,서울,2020-08-05 21:00,26.1,.7,2.2,50,95,999.7
108,서울,2020-08-05 22:00,25.9,,2.1,50,95,999.2
108,서울,2020-08-05 23:00,25.9,0,1.9,70,93,998.5
108,서울,2020-08-06 00:00,25.5,11.7,1.6,70,96,997.5
108,서울,2020-08-06 01:00,25.2,6.1,1.5,110,97,996.2
108,서울,2020-08-06 02:00,25,6.3,2.8,110,97,994.9
108,서울,2020-08-06 03:00,24.9,6,5.7,200,96,994.1
108,서울,2020-08-06 04:00,24.7,5,4,180,97,992.5
108,서울,2020-08-06 05:00,24.6,17.9,4,180,98,991
108,서울,2020-08-06 06:00,23.8,15.7,5.1,200,98,991.2
108,서울,2020-08-06 07:00,23.3,15.5,5.3,200,99,992
108,서울,2020-08-06 08:00,23.3,2,5.1,230,100,993.4
108,서울,2020-08-06 09:00,23.3,.7,4.8,200,100,993.7
108,서울,2020-08-06 10:00,23.5,0,4.5,200,100,993.9
108,서울,2020-08-06 11:00,23.6,.5,5.4,230,99,994.6
108,서울,2020-08-06 12:00,23.9,0,5.1,230,95,995.1
108,서울,2020-08-06 13:00,24.1,,4.1,230,90,995.7
108,서울,2020-08-06 14:00,24.1,0,3.3,230,91,995.9
108,서울,2020-08-06 15:00,24.4,0,2.7,230,91,995.8
108,서울,2020-08-06 16:00,25.3,,2.8,200,88,996.1
108,서울,2020-08-06 17:00,26,,2.3,180,85,996.5
108,서울,2020-08-06 18:00,25.6,,2.8,230,84,996.6
108,서울,2020-08-06 19:00,24.9,,2.7,230,85,997
108,서울,2020-08-06 20:00,24.4,,1.9,250,87,997.7
108,서울,2020-08-06 21:00,23.9,,1.9,200,89,998.1
108,서울,2020-08-06 22:00,23.5,,1.8,200,89,998.6
108,서울,2020-08-06 23:00,23.2,,3,180,88,998.6
108,서울,2020-08-07 00:00,22.9,,1,250,89,998.7
108,서울,2020-08-07 01:00,22.8,,.8,250,91,999
108,서울,2020-08-07 02:00,22.8,,2.2,230,92,999.1
108,서울,2020-08-07 03:00,22.7,,2,250,92,999.4
108,서울,2020-08-07 04:00,22.7,,1.3,200,92,999.2
108,서울,2020-08-07 05:00,22.7,,.4,0,92,998.8
108,서울,2020-08-07 06:00,22.7,0,1.6,110,92,998.4
108,서울,2020-08-07 07:00,22.6,0,1.8,20,94,997.7
108,서울,2020-08-07 08:00,22.8,,1.6,50,94,997.6
108,서울,2020-08-07 09:00,23.3,0,2,50,93,998.5
108,서울,2020-08-07 10:00,23.7,0,2.1,50,90,998.8
108,서울,2020-08-07 11:00,24.1,,1,70,88,998.1
108,서울,2020-08-07 12:00,24.7,,2,50,87,997.3
108,서울,2020-08-07 13:00,25.8,,1.9,90,82,996.7
108,서울,2020-08-07 14:00,25.6,,2.5,20,82,996.2
108,서울,2020-08-07 15:00,25.7,,2,20,82,995.8
108,서울,2020-08-07 16:00,26.1,,1.4,110,77,995.8
108,서울,2020-08-07 17:00,25.9,,2.4,140,75,995.8
108,서울,2020-08-07 18:00,25.8,,3.3,110,72,994.9
108,서울,2020-08-07 19:00,25.5,,1.6,20,76,995.5
108,서울,2020-08-07 20:00,25.4,,1.1,90,79,995.6
108,서울,2020-08-07 21:00,25.2,,2.2,110,80,995.6
108,서울,2020-08-07 22:00,24.8,,3.1,110,81,995.7
108,서울,2020-08-07 23:00,24.4,,1.8,50,82,995.2
108,서울,2020-08-08 00:00,23.9,,2.2,50,84,995
108,서울,2020-08-08 01:00,23.5,,1.9,50,86,994.9
108,서울,2020-08-08 02:00,23.3,,2.3,50,88,994.6
108,서울,2020-08-08 03:00,23.1,,2.5,50,90,993.9
108,서울,2020-08-08 04:00,22.9,,1.4,50,90,993.6
108,서울,2020-08-08 05:00,22.7,,1.9,70,92,993
108,서울,2020-08-08 06:00,22.8,,2.5,50,92,993.5
108,서울,2020-08-08 07:00,23.1,,1.6,70,91,993.4
108,서울,2020-08-08 08:00,24.6,,2.5,70,85,993.1
108,서울,2020-08-08 09:00,25,,2.8,70,82,993.3
108,서울,2020-08-08 10:00,25.2,,2.1,70,79,992.7
108,서울,2020-08-08 11:00,25.4,,2.5,90,77,993.5
108,서울,2020-08-08 12:00,24.8,1.7,1.4,90,85,993.3
108,서울,2020-08-08 13:00,24.5,.8,2.2,50,91,993
108,서울,2020-08-08 14:00,24.7,0,2.5,50,90,992.7
108,서울,2020-08-08 15:00,25,0,1.9,70,89,992.7
108,서울,2020-08-08 16:00,25.1,0,2.8,70,86,992.4
108,서울,2020-08-08 17:00,26,0,2.8,70,82,992.3
108,서울,2020-08-08 18:00,25.4,,2.4,90,85,992.6
108,서울,2020-08-08 19:00,24.9,0,2.5,70,88,992.4
108,서울,2020-08-08 20:00,24.3,.5,2.8,50,92,991.9
108,서울,2020-08-08 21:00,24,4.6,2.4,70,95,993
108,서울,2020-08-08 22:00,23.8,4.8,2.2,70,97,993.5
108,서울,2020-08-08 23:00,23.7,4.7,1.4,70,97,993.6
108,서울,2020-08-09 00:00,23.7,2,1.3,70,98,993.5
108,서울,2020-08-09 01:00,23.9,0,1.2,70,97,993.1
108,서울,2020-08-09 02:00,24.2,0,.9,70,98,992.6
108,서울,2020-08-09 03:00,24.4,1.3,1,140,98,992.2
108,서울,2020-08-09 04:00,24.4,.2,.7,90,98,992.1
108,서울,2020-08-09 05:00,24.6,.4,2.7,180,98,992.2
108,서울,2020-08-09 06:00,24.5,1.2,.4,0,98,992.2
108,서울,2020-08-09 07:00,24.6,.7,.9,70,98,992
108,서울,2020-08-09 08:00,24.7,1.8,3.2,140,99,992
108,서울,2020-08-09 09:00,24.6,6.4,2.1,160,98,992
108,서울,2020-08-09 10:00,24.9,1.3,2.6,160,99,992.3
108,서울,2020-08-09 11:00,25,2,5.2,200,98,992.4
108,서울,2020-08-09 12:00,25,7.2,3.7,180,98,992.3
108,서울,2020-08-09 13:00,24.9,8,6,180,98,992.1
108,서울,2020-08-09 14:00,24.6,7.8,4.4,180,97,992
108,서울,2020-08-09 15:00,24.7,8.9,4.6,180,97,991.9
108,서울,2020-08-09 16:00,25.2,.1,4.3,200,94,992.1
108,서울,2020-08-09 17:00,24.8,1.8,4.9,200,95,992.4
108,서울,2020-08-09 18:00,24.8,.1,2.6,200,95,992.5
108,서울,2020-08-09 19:00,24.8,1.1,2.7,200,96,992.8
108,서울,2020-08-09 20:00,25.2,0,2.4,200,93,993
108,서울,2020-08-09 21:00,25.4,0,1.8,180,89,993.2
108,서울,2020-08-09 22:00,25.4,0,1.6,200,90,993.5
108,서울,2020-08-09 23:00,25.7,,1.8,200,90,993.4
108,서울,2020-08-10 00:00,25.7,,1.9,180,90,993.7
108,서울,2020-08-10 01:00,25.8,,2.3,160,90,993.5
108,서울,2020-08-10 02:00,26.1,,3.2,160,88,993.4
108,서울,2020-08-10 03:00,26.1,0,3.3,180,88,993.6
108,서울,2020-08-10 04:00,25.3,.9,3,200,93,993.8
108,서울,2020-08-10 05:00,25.2,.1,1.6,200,93,993.8
108,서울,2020-08-10 06:00,25.4,0,2.3,200,93,994.3
108,서울,2020-08-10 07:00,25.4,.1,2.1,200,94,994.7
108,서울,2020-08-10 08:00,25.4,.7,1.9,180,96,994.9
108,서울,2020-08-10 09:00,25.6,1.5,.7,200,97,994.9
108,서울,2020-08-10 10:00,26.2,.1,.7,110,97,994.8
108,서울,2020-08-10 11:00,27.7,0,2.8,140,92,994.7
108,서울,2020-08-10 12:00,29,0,3.6,160,81,993.9
108,서울,2020-08-10 13:00,29.3,0,1.9,180,79,993.4
108,서울,2020-08-10 14:00,29.3,,2.2,270,82,993.3
108,서울,2020-08-10 15:00,28.6,0,1.7,320,88,992.4
108,서울,2020-08-10 16:00,27.6,.8,1.9,160,89,992.7
108,서울,2020-08-10 17:00,26.7,28.6,1.3,50,94,992.9
108,서울,2020-08-10 18:00,26.7,.2,1.8,50,95,993.2
108,서울,2020-08-10 19:00,26.4,.2,2.1,50,95,993.4
108,서울,2020-08-10 20:00,26.3,0,1.4,50,95,993.5
108,서울,2020-08-10 21:00,26.2,0,.5,70,95,993.8
108,서울,2020-08-10 22:00,26.1,0,1.7,140,95,994
108,서울,2020-08-10 23:00,25.8,1.6,1.7,180,96,994
108,서울,2020-08-11 00:00,24.7,9.8,3.6,200,96,994.4
108,서울,2020-08-11 01:00,24.5,6.2,1,200,97,994.3
108,서울,2020-08-11 02:00,24.6,4.3,1.1,180,98,994.2
108,서울,2020-08-11 03:00,24.4,7.8,3.5,200,98,994.7
108,서울,2020-08-11 04:00,24.3,2.6,3.3,200,99,995
108,서울,2020-08-11 05:00,23,18.2,4.3,270,97,996.4
108,서울,2020-08-11 06:00,22.6,19.4,1.9,250,98,997.4
108,서울,2020-08-11 07:00,22.5,21.8,1.9,200,99,998.3
108,서울,2020-08-11 08:00,22.7,14.4,1.6,340,99,998.2
108,서울,2020-08-11 09:00,22.9,2,.8,360,100,998.8
108,서울,2020-08-11 10:00,23.7,.3,.6,250,99,999.2
108,서울,2020-08-11 11:00,24.1,0,3,230,98,1000.1
108,서울,2020-08-11 12:00,24.5,,3.6,200,96,1000.3
108,서울,2020-08-11 13:00,25.9,,3.1,200,90,999.8
108,서울,2020-08-11 14:00,27,,3.6,230,80,999.7
108,서울,2020-08-11 15:00,26.4,,3.1,200,83,1000.1
108,서울,2020-08-11 16:00,26.3,,3.4,200,83,1000.2
108,서울,2020-08-11 17:00,26.2,,2.8,270,84,1000.4
108,서울,2020-08-11 18:00,26.1,,1.5,250,86,1000.6
108,서울,2020-08-11 19:00,25.9,,1.7,200,86,1000.7
108,서울,2020-08-11 20:00,25.7,,2.8,140,88,1001.1
108,서울,2020-08-11 21:00,25.4,,1.2,200,88,1001.8
108,서울,2020-08-11 22:00,25.4,,.8,20,88,1002.3
108,서울,2020-08-11 23:00,24.9,,1.2,20,90,1002.5
108,서울,2020-08-12 00:00,24.6,,1.8,110,91,1002.9
108,서울,2020-08-12 01:00,24.3,,1.5,20,92,1002.8
108,서울,2020-08-12 02:00,24.1,,1.3,50,93,1002.5
108,서울,2020-08-12 03:00,23.8,,1.3,20,94,1002.7
108,서울,2020-08-12 04:00,23.6,,2.1,50,95,1002.8
108,서울,2020-08-12 05:00,23.6,,1.4,50,96,1003
108,서울,2020-08-12 06:00,23.7,,1.8,50,96,1003.5
108,서울,2020-08-12 07:00,24,,1.6,50,96,1003.9
108,서울,2020-08-12 08:00,24.8,,1.8,50,93,1003.8
108,서울,2020-08-12 09:00,25.7,,1.6,70,89,1003.6
108,서울,2020-08-12 10:00,26.7,,2,50,87,1003.5
108,서울,2020-08-12 11:00,27.6,,2.1,50,83,1003.5
108,서울,2020-08-12 12:00,28.2,,1.7,50,82,1003.3
108,서울,2020-08-12 13:00,29.6,,.9,270,76,1002.8
108,서울,2020-08-12 14:00,31.2,,2.3,180,71,1002.5
108,서울,2020-08-12 15:00,30.9,,2.6,200,69,1002.1
108,서울,2020-08-12 16:00,30.5,,2.4,200,71,1001.8
108,서울,2020-08-12 17:00,30.5,,2.3,200,71,1001.4
108,서울,2020-08-12 18:00,30.1,,2.2,250,72,1001.5
108,서울,2020-08-12 19:00,29.3,,2.7,200,82,1001.7
108,서울,2020-08-12 20:00,28.8,,2.1,180,82,1002
108,서울,2020-08-12 21:00,28.3,,3,180,83,1002.3
108,서울,2020-08-12 22:00,28,,2,230,85,1002.6
108,서울,2020-08-12 23:00,27.6,,2.2,200,85,1002.5
108,서울,2020-08-13 00:00,27.2,,2.3,200,86,1002.7
108,서울,2020-08-13 01:00,26.9,,2.3,180,86,1002.5
108,서울,2020-08-13 02:00,26.7,,1.1,200,87,1002.2
108,서울,2020-08-13 03:00,26.6,,1.4,110,88,1001.9
108,서울,2020-08-13 04:00,26.5,,1.4,140,88,1001.5
108,서울,2020-08-13 05:00,26.4,,1.7,160,88,1000.9
108,서울,2020-08-13 06:00,26.3,,.9,90,88,1001.2
108,서울,2020-08-13 07:00,26.5,,1.2,140,87,1001.5
108,서울,2020-08-13 08:00,27,,2,160,85,1001.3
108,서울,2020-08-13 09:00,27.4,,2.8,180,83,1001.1
108,서울,2020-08-13 10:00,28.2,,2,160,81,1001.2
108,서울,2020-08-13 11:00,28.6,,2.3,160,78,1000.5
108,서울,2020-08-13 12:00,28.7,,3.5,180,78,1000
108,서울,2020-08-13 13:00,29.1,,3.7,180,78,999.5
108,서울,2020-08-13 14:00,29.6,,3,200,77,998.9
108,서울,2020-08-13 15:00,29.5,,3,180,77,998
108,서울,2020-08-13 16:00,30.3,,3.4,200,75,997.4
108,서울,2020-08-13 17:00,30.1,,2.4,200,74,997.3
108,서울,2020-08-13 18:00,29.7,,3.5,200,77,997
108,서울,2020-08-13 19:00,28.9,,3.3,250,81,997
108,서울,2020-08-13 20:00,28.6,,3.5,200,81,997.4
108,서울,2020-08-13 21:00,28.2,,3.6,180,82,997.6
108,서울,2020-08-13 22:00,27.9,,2.3,250,84,997.9
108,서울,2020-08-13 23:00,27.6,,4.2,200,85,997.5
108,서울,2020-08-14 00:00,27.4,,3.6,200,86,997.2
108,서울,2020-08-14 01:00,27.1,,3.7,200,86,996.7
108,서울,2020-08-14 02:00,27,,3.8,200,86,996.4
108,서울,2020-08-14 03:00,27,,3.3,200,86,996.2
108,서울,2020-08-14 04:00,26.8,,3.7,200,86,995.7
108,서울,2020-08-14 05:00,26.7,,2.9,200,86,994.9
108,서울,2020-08-14 06:00,26.7,,3.1,180,85,995.3
108,서울,2020-08-14 07:00,26.7,,5,200,86,995.4
108,서울,2020-08-14 08:00,26.8,.2,4.2,180,87,995.6
108,서울,2020-08-14 09:00,26.7,.2,3.8,200,88,995.7
108,서울,2020-08-14 10:00,27,,3.4,200,89,995.8
108,서울,2020-08-14 11:00,27.5,,3.3,200,88,995.3
108,서울,2020-08-14 12:00,28,,4.1,230,86,995.1
108,서울,2020-08-14 13:00,27.6,,5.3,230,86,995.4
108,서울,2020-08-14 14:00,27.7,,4.2,200,85,995.2
108,서울,2020-08-14 15:00,27.8,,3.6,230,84,995.1
108,서울,2020-08-14 16:00,27.9,,2.9,230,82,994.9
108,서울,2020-08-14 17:00,27.7,,4,230,83,995.3
108,서울,2020-08-14 18:00,27.4,,3.4,250,82,995.7
108,서울,2020-08-14 19:00,27.4,,2,250,85,995.8
108,서울,2020-08-14 20:00,27.2,,3.3,230,85,996.3
108,서울,2020-08-14 21:00,27,,1.9,250,86,996.8
108,서울,2020-08-14 22:00,27.1,,2.7,200,89,997
108,서울,2020-08-14 23:00,27,0,2.3,200,89,996.9
108,서울,2020-08-15 00:00,26.5,0,2.8,200,92,996.8
108,서울,2020-08-15 01:00,26.5,0,2.3,200,92,996.9
108,서울,2020-08-15 02:00,26.3,0,2.6,200,93,996.7
108,서울,2020-08-15 03:00,25.8,10.8,3.5,200,96,996.7
108,서울,2020-08-15 04:00,25.8,.5,2.6,230,96,996.4
108,서울,2020-08-15 05:00,25.7,0,2.2,200,96,996.9
108,서울,2020-08-15 06:00,25.6,2.7,2.1,200,97,997.4
108,서울,2020-08-15 07:00,25.3,22.8,4.6,230,97,998.3
108,서울,2020-08-15 08:00,25,4.9,2,250,98,998.4
108,서울,2020-08-15 09:00,25.1,2.5,2.1,200,98,998.6
108,서울,2020-08-15 10:00,25.3,1.6,2.2,200,98,998.8
108,서울,2020-08-15 11:00,25.7,.2,1.9,200,97,998.9
108,서울,2020-08-15 12:00,25.8,0,2.5,230,96,998.9
108,서울,2020-08-15 13:00,26,4.3,1.9,290,96,998.9
108,서울,2020-08-15 14:00,26.1,16.8,2.1,200,96,998.9
108,서울,2020-08-15 15:00,26.2,.1,1.6,250,97,998.9
108,서울,2020-08-15 16:00,26.7,.5,1.5,200,96,998.9
108,서울,2020-08-15 17:00,26.7,1,1.7,250,96,999
108,서울,2020-08-15 18:00,26.9,.3,.8,270,95,998.9
108,서울,2020-08-15 19:00,26.8,,.9,270,94,999.3
108,서울,2020-08-15 20:00,26.7,,1.1,270,95,999.9
108,서울,2020-08-15 21:00,26.7,,1.1,200,95,1000.3
108,서울,2020-08-15 22:00,26.6,,1.1,200,94,1000
108,서울,2020-08-15 23:00,26.6,,.1,0,95,1000
108,서울,2020-08-16 00:00,26.5,,1.2,230,94,1000
108,서울,2020-08-16 01:00,26.2,,1.7,250,94,1000.2
108,서울,2020-08-16 02:00,25.9,,2.5,200,93,1000.2
108,서울,2020-08-16 03:00,25.6,,3.4,200,91,1000
108,서울,2020-08-16 04:00,25.5,,2.7,200,91,1000.4
108,서울,2020-08-16 05:00,25.4,,3.1,180,90,1000.8
108,서울,2020-08-16 06:00,25.3,,2.7,180,89,1001
108,서울,2020-08-16 07:00,25.4,,2.5,200,89,1001.1
108,서울,2020-08-16 08:00,25.8,,3.3,200,89,1000.9
108,서울,2020-08-16 09:00,26,,3.1,200,88,1001.2
108,서울,2020-08-16 10:00,26.5,,1.7,180,88,1001.4
108,서울,2020-08-16 11:00,27.6,,3.1,200,84,1001.2
108,서울,2020-08-16 12:00,29,,3.6,200,77,1000.6
108,서울,2020-08-16 13:00,30.1,,4,200,72,1000.6
108,서울,2020-08-16 14:00,30.5,,4.3,200,70,1000.5
108,서울,2020-08-16 15:00,30.6,,4.6,230,68,1000
108,서울,2020-08-16 16:00,30.3,,2.9,200,68,1000.5
108,서울,2020-08-16 17:00,29.6,,3.7,230,73,1000.9
108,서울,2020-08-16 18:00,28.7,,2.8,250,77,1000.8
108,서울,2020-08-16 19:00,28,,2.5,250,78,1000.9
108,서울,2020-08-16 20:00,27.6,,2.9,230,81,1001.4
108,서울,2020-08-16 21:00,27.2,,2.9,200,84,1001.6
108,서울,2020-08-16 22:00,27,,3.2,230,86,1002.1
108,서울,2020-08-16 23:00,26.9,,3.3,180,86,1002.2
108,서울,2020-08-17 00:00,26.8,,2.5,200,87,1002.4
108,서울,2020-08-17 01:00,26.6,,2.8,200,86,1002.6
108,서울,2020-08-17 02:00,26.5,,3,200,87,1002.5
108,서울,2020-08-17 03:00,26.4,,2.3,200,88,1002.6
108,서울,2020-08-17 04:00,26.3,,1.7,250,88,1002.9
108,서울,2020-08-17 05:00,26.1,,2.6,250,87,1003.2
108,서울,2020-08-17 06:00,26.1,,2,230,86,1003.5
108,서울,2020-08-17 07:00,26.1,,1.7,230,86,1003.8
108,서울,2020-08-17 08:00,26.4,,1.9,200,86,1004.2
108,서울,2020-08-17 09:00,26.9,,1.7,230,83,1004.6
108,서울,2020-08-17 10:00,27.7,,1.4,200,80,1004.9
108,서울,2020-08-17 11:00,29.3,,2.6,230,73,1004.8
108,서울,2020-08-17 12:00,30.1,,2.5,180,69,1004.4
108,서울,2020-08-17 13:00,31.2,,3.5,180,61,1004.1
108,서울,2020-08-17 14:00,31.4,,2.6,250,62,1004
108,서울,2020-08-17 15:00,31.6,,2.7,290,63,1003.4
108,서울,2020-08-17 16:00,32.1,,2.6,290,63,1003
108,서울,2020-08-17 17:00,31.1,,3.5,290,66,1003
108,서울,2020-08-17 18:00,30.5,,3.7,290,70,1003.2
108,서울,2020-08-17 19:00,29.5,,2.2,270,73,1003.3
108,서울,2020-08-17 20:00,28.1,,2.8,270,78,1003.5
108,서울,2020-08-17 21:00,27.6,,2.3,270,80,1003.9
108,서울,2020-08-17 22:00,27.1,,1.2,270,81,1004
108,서울,2020-08-17 23:00,26.7,,1,340,83,1003.8
108,서울,2020-08-18 00:00,26.2,,.9,270,84,1004
108,서울,2020-08-18 01:00,25.7,,.9,290,86,1004.1
108,서울,2020-08-18 02:00,25.4,,.6,270,88,1004.2
108,서울,2020-08-18 03:00,25,,.4,0,89,1004.3
108,서울,2020-08-18 04:00,24.8,,.6,270,90,1004.3
108,서울,2020-08-18 05:00,24.5,,.7,360,92,1004.2
108,서울,2020-08-18 06:00,24.1,,1.3,270,91,1004.4
108,서울,2020-08-18 07:00,24.2,,.6,270,92,1004.8
108,서울,2020-08-18 08:00,25.4,,.9,230,89,1004.8
108,서울,2020-08-18 09:00,26.3,,1.4,230,83,1004.7
108,서울,2020-08-18 10:00,27.1,,1.3,230,80,1005
108,서울,2020-08-18 11:00,27.9,,1.5,270,78,1004.5
108,서울,2020-08-18 12:00,29,,2.4,250,74,1004.2
108,서울,2020-08-18 13:00,30.1,,2.4,230,71,1003.6
108,서울,2020-08-18 14:00,30.9,,2.4,250,65,1003.2
108,서울,2020-08-18 15:00,31.3,,1.9,230,62,1002.3
108,서울,2020-08-18 16:00,31.9,,2.4,250,60,1001.9
108,서울,2020-08-18 17:00,31.7,,2.7,270,60,1001.5
108,서울,2020-08-18 18:00,31,,3.3,270,56,1001.3
108,서울,2020-08-18 19:00,29.7,,2.5,290,64,1001.6
108,서울,2020-08-18 20:00,28.3,,1.5,270,70,1002
108,서울,2020-08-18 21:00,27.5,,1.4,290,73,1002.4
108,서울,2020-08-18 22:00,26.8,,1.2,270,75,1002.5
108,서울,2020-08-18 23:00,26.2,,1.8,250,80,1002.3
108,서울,2020-08-19 00:00,25.8,,2,270,82,1002.3
108,서울,2020-08-19 01:00,25.2,,1.4,270,83,1002.7
108,서울,2020-08-19 02:00,24.8,,1.6,270,85,1002.9
108,서울,2020-08-19 03:00,24.3,,1.5,250,86,1002.9
108,서울,2020-08-19 04:00,24,,1.2,250,87,1002.4
108,서울,2020-08-19 05:00,23.7,,1.1,290,88,1002.7
108,서울,2020-08-19 06:00,23.7,,.4,0,90,1003
108,서울,2020-08-19 07:00,24,,.8,230,90,1002.6
108,서울,2020-08-19 08:00,25,,.9,250,84,1002.4
108,서울,2020-08-19 09:00,25.8,,1.7,200,81,1002
108,서울,2020-08-19 10:00,27.5,,1.9,200,74,1001.7
